,state_change_user_id,state_change_date,state,code,accountable_id,transaction_type_id,date,value,registered
120,1,2022-10-12 17:44:44.544716+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-03-01,830000,False
121,1,2022-10-12 17:44:44.544734+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-04-01,830000,False
122,1,2022-10-12 17:44:44.544752+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-05-01,830000,False
123,1,2022-10-12 17:44:44.544770+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-06-01,830000,False
124,1,2022-10-12 17:44:44.544788+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-07-01,830000,False
125,1,2022-10-12 17:44:44.544806+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-08-01,830000,False
126,1,2022-10-12 17:44:44.544824+00:00,1,Facturacion Arriendo sin IVA^2022-09-01_A6N-13N-62-S201^2021-10-01,A6N-13N-62-S201^2021-10-01,Facturacion Arriendo sin IVA,2022-09-01,830000,False
127,1,2022-10-12 17:44:44.544842+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-01-01,700000,False
128,1,2022-10-12 17:44:44.544860+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-02-01,700000,False
129,1,2022-10-12 17:44:44.544878+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-03-01,700000,False
130,1,2022-10-12 17:44:44.544896+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-04-01,700000,False
131,1,2022-10-12 17:44:44.544914+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-05-01,700000,False
132,1,2022-10-12 17:44:44.544932+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-06-01,700000,False
133,1,2022-10-12 17:44:44.544950+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-07-01,700000,False
134,1,2022-10-12 17:44:44.544967+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-08-01,700000,False
135,1,2022-10-12 17:44:44.544985+00:00,1,Facturacion Arriendo sin IVA^2022-09-01_A6N-13N-62-S202^2021-10-01,A6N-13N-62-S202^2021-10-01,Facturacion Arriendo sin IVA,2022-09-01,700000,False
136,1,2022-10-12 17:44:44.545003+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S203^2020-10-01,A6N-13N-62-S203^2020-10-01,Facturacion Arriendo sin IVA,2022-01-01,600000,False
137,1,2022-10-12 17:44:44.545020+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S203^2022-04-01,A6N-13N-62-S203^2022-04-01,Facturacion Arriendo sin IVA,2022-04-01,700000,False
138,1,2022-10-12 17:44:44.545038+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S203^2022-04-01,A6N-13N-62-S203^2022-04-01,Facturacion Arriendo sin IVA,2022-05-01,700000,False
139,1,2022-10-12 17:44:44.545056+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S203^2022-04-01,A6N-13N-62-S203^2022-04-01,Facturacion Arriendo sin IVA,2022-06-01,700000,False
140,1,2022-10-12 17:44:44.545074+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S203^2022-04-01,A6N-13N-62-S203^2022-04-01,Facturacion Arriendo sin IVA,2022-07-01,700000,False
141,1,2022-10-12 17:44:44.545091+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S203^2022-04-01,A6N-13N-62-S203^2022-04-01,Facturacion Arriendo sin IVA,2022-08-01,700000,False
142,1,2022-10-12 17:44:44.545109+00:00,1,Facturacion Arriendo sin IVA^2022-09-01_A6N-13N-62-S203^2022-04-01,A6N-13N-62-S203^2022-04-01,Facturacion Arriendo sin IVA,2022-09-01,700000,False
143,1,2022-10-12 17:44:44.545127+00:00,1,Facturacion Arriendo sin IVA^2022-10-01_A6N-13N-62-S203^2022-04-01,A6N-13N-62-S203^2022-04-01,Facturacion Arriendo sin IVA,2022-10-01,700000,False
144,1,2022-10-12 17:44:44.545144+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-01-01,650000,False
145,1,2022-10-12 17:44:44.545162+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-02-01,650000,False
146,1,2022-10-12 17:44:44.545189+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-03-01,650000,False
147,1,2022-10-12 17:44:44.545209+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-04-01,650000,False
148,1,2022-10-12 17:44:44.545248+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-05-01,650000,False
149,1,2022-10-12 17:44:44.545272+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-06-01,650000,False
150,1,2022-10-12 17:44:44.545292+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-07-01,650000,False
151,1,2022-10-12 17:44:44.545311+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-08-01,650000,False
152,1,2022-10-12 17:44:44.545330+00:00,1,Facturacion Arriendo sin IVA^2022-09-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-09-01,720000,False
153,1,2022-10-12 17:44:44.545349+00:00,1,Facturacion Arriendo sin IVA^2022-10-01_A6N-13N-62-S204^2021-09-01,A6N-13N-62-S204^2021-09-01,Facturacion Arriendo sin IVA,2022-10-01,720000,False
154,1,2022-10-12 17:44:44.545367+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S205^2020-08-01,A6N-13N-62-S205^2020-08-01,Facturacion Arriendo sin IVA,2022-01-01,750000,False
155,1,2022-10-12 17:44:44.545386+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S205^2020-08-01,A6N-13N-62-S205^2020-08-01,Facturacion Arriendo sin IVA,2022-02-01,750000,False
156,1,2022-10-12 17:44:44.545405+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S205^2020-08-01,A6N-13N-62-S205^2020-08-01,Facturacion Arriendo sin IVA,2022-03-01,750000,False
157,1,2022-10-12 17:44:44.545423+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S205^2020-08-01,A6N-13N-62-S205^2020-08-01,Facturacion Arriendo sin IVA,2022-04-01,750000,False
158,1,2022-10-12 17:44:44.545442+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S205^2020-08-01,A6N-13N-62-S205^2020-08-01,Facturacion Arriendo sin IVA,2022-05-01,750000,False
159,1,2022-10-12 17:44:44.545461+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S205^2020-08-01,A6N-13N-62-S205^2020-08-01,Facturacion Arriendo sin IVA,2022-06-01,750000,False
160,1,2022-10-12 17:44:44.545479+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S205^2020-08-01,A6N-13N-62-S205^2020-08-01,Facturacion Arriendo sin IVA,2022-07-01,750000,False
161,1,2022-10-12 17:44:44.545497+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S205^2020-08-01,A6N-13N-62-S205^2020-08-01,Facturacion Arriendo sin IVA,2022-08-01,830000,False
162,1,2022-10-12 17:44:44.545516+00:00,1,Facturacion Arriendo sin IVA^2022-09-01_A6N-13N-62-S205^2020-08-01,A6N-13N-62-S205^2020-08-01,Facturacion Arriendo sin IVA,2022-09-01,830000,False
163,1,2022-10-12 17:44:44.545534+00:00,1,Facturacion Arriendo sin IVA^2022-10-01_A6N-13N-62-S205^2020-08-01,A6N-13N-62-S205^2020-08-01,Facturacion Arriendo sin IVA,2022-10-01,830000,False
164,1,2022-10-12 17:44:44.545552+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S207^2004-03-01,A6N-13N-62-S207^2004-03-01,Facturacion Arriendo sin IVA,2022-01-01,485000,False
165,1,2022-10-12 17:44:44.545570+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S207^2004-03-01,A6N-13N-62-S207^2004-03-01,Facturacion Arriendo sin IVA,2022-02-01,485000,False
166,1,2022-10-12 17:44:44.545589+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S207^2004-03-01,A6N-13N-62-S207^2004-03-01,Facturacion Arriendo sin IVA,2022-03-01,480968,False
167,1,2022-10-12 17:44:44.545607+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S208^2021-10-01,A6N-13N-62-S208^2021-10-01,Facturacion Arriendo sin IVA,2022-01-01,390000,False
168,1,2022-10-12 17:44:44.545625+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S208^2021-10-01,A6N-13N-62-S208^2021-10-01,Facturacion Arriendo sin IVA,2022-02-01,390000,False
169,1,2022-10-12 17:44:44.545643+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S208^2021-10-01,A6N-13N-62-S208^2021-10-01,Facturacion Arriendo sin IVA,2022-03-01,390000,False
170,1,2022-10-12 17:44:44.545661+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S208^2021-10-01,A6N-13N-62-S208^2021-10-01,Facturacion Arriendo sin IVA,2022-04-01,390000,False
171,1,2022-10-12 17:44:44.545679+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S208^2021-10-01,A6N-13N-62-S208^2021-10-01,Facturacion Arriendo sin IVA,2022-05-01,390000,False
172,1,2022-10-12 17:44:44.545697+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S208^2021-10-01,A6N-13N-62-S208^2021-10-01,Facturacion Arriendo sin IVA,2022-06-01,390000,False
173,1,2022-10-12 17:44:44.545715+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S208^2021-10-01,A6N-13N-62-S208^2021-10-01,Facturacion Arriendo sin IVA,2022-07-01,390000,False
174,1,2022-10-12 17:44:44.545733+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S208^2021-10-01,A6N-13N-62-S208^2021-10-01,Facturacion Arriendo sin IVA,2022-08-01,390000,False
175,1,2022-10-12 17:44:44.545751+00:00,1,Facturacion Arriendo sin IVA^2022-09-01_A6N-13N-62-S208^2021-10-01,A6N-13N-62-S208^2021-10-01,Facturacion Arriendo sin IVA,2022-09-01,390000,False
176,1,2022-10-12 17:44:44.545769+00:00,1,Facturacion Arriendo sin IVA^2022-10-01_A6N-13N-62-S208^2021-10-01,A6N-13N-62-S208^2021-10-01,Facturacion Arriendo sin IVA,2022-10-01,415000,False
177,1,2022-10-12 17:44:44.545788+00:00,1,Facturacion Arriendo sin IVA^2021-12-21_A6N-13N-62-S209^2006-03-21,A6N-13N-62-S209^2006-03-21,Facturacion Arriendo sin IVA,2021-12-21,465000,False
178,1,2022-10-12 17:44:44.545806+00:00,1,Facturacion Arriendo sin IVA^2022-01-21_A6N-13N-62-S209^2006-03-21,A6N-13N-62-S209^2006-03-21,Facturacion Arriendo sin IVA,2022-01-21,465000,False
179,1,2022-10-12 17:44:44.545824+00:00,1,Facturacion Arriendo sin IVA^2022-02-21_A6N-13N-62-S209^2006-03-21,A6N-13N-62-S209^2006-03-21,Facturacion Arriendo sin IVA,2022-02-21,465000,False
180,1,2022-10-12 17:44:44.545842+00:00,1,Facturacion Arriendo sin IVA^2022-03-21_A6N-13N-62-S209^2006-03-21,A6N-13N-62-S209^2006-03-21,Facturacion Arriendo sin IVA,2022-03-21,476000,False
181,1,2022-10-12 17:44:44.545860+00:00,1,Facturacion Arriendo sin IVA^2022-04-21_A6N-13N-62-S209^2006-03-21,A6N-13N-62-S209^2006-03-21,Facturacion Arriendo sin IVA,2022-04-21,476000,False
182,1,2022-10-12 17:44:44.545878+00:00,1,Facturacion Arriendo sin IVA^2022-05-21_A6N-13N-62-S209^2006-03-21,A6N-13N-62-S209^2006-03-21,Facturacion Arriendo sin IVA,2022-05-21,476000,False
183,1,2022-10-12 17:44:44.545896+00:00,1,Facturacion Arriendo sin IVA^2022-06-21_A6N-13N-62-S209^2006-03-21,A6N-13N-62-S209^2006-03-21,Facturacion Arriendo sin IVA,2022-06-21,476000,False
184,1,2022-10-12 17:44:44.545915+00:00,1,Facturacion Arriendo sin IVA^2022-07-21_A6N-13N-62-S209^2006-03-21,A6N-13N-62-S209^2006-03-21,Facturacion Arriendo sin IVA,2022-07-21,476000,False
185,1,2022-10-12 17:44:44.545933+00:00,1,Facturacion Arriendo sin IVA^2022-08-21_A6N-13N-62-S209^2006-03-21,A6N-13N-62-S209^2006-03-21,Facturacion Arriendo sin IVA,2022-08-21,476000,False
186,1,2022-10-12 17:44:44.545951+00:00,1,Facturacion Arriendo sin IVA^2022-09-21_A6N-13N-62-S209^2006-03-21,A6N-13N-62-S209^2006-03-21,Facturacion Arriendo sin IVA,2022-09-21,476000,False
187,1,2022-10-12 17:44:44.545969+00:00,1,Facturacion Arriendo sin IVA^2021-12-20_A6N-13N-62-S210^2017-03-20,A6N-13N-62-S210^2017-03-20,Facturacion Arriendo sin IVA,2021-12-20,478000,False
188,1,2022-10-12 17:44:44.545988+00:00,1,Facturacion Arriendo sin IVA^2022-01-20_A6N-13N-62-S210^2017-03-20,A6N-13N-62-S210^2017-03-20,Facturacion Arriendo sin IVA,2022-01-20,478000,False
189,1,2022-10-12 17:44:44.546007+00:00,1,Facturacion Arriendo sin IVA^2022-02-20_A6N-13N-62-S210^2017-03-20,A6N-13N-62-S210^2017-03-20,Facturacion Arriendo sin IVA,2022-02-20,460929,False
190,1,2022-10-12 17:44:44.546026+00:00,1,Facturacion Arriendo sin IVA^2022-01-08_A6N-13N-62-S211^2017-03-08,A6N-13N-62-S211^2017-03-08,Facturacion Arriendo sin IVA,2022-01-08,467000,False
191,1,2022-10-12 17:44:44.546045+00:00,1,Facturacion Arriendo sin IVA^2022-02-08_A6N-13N-62-S211^2017-03-08,A6N-13N-62-S211^2017-03-08,Facturacion Arriendo sin IVA,2022-02-08,467000,False
192,1,2022-10-12 17:44:44.546064+00:00,1,Facturacion Arriendo sin IVA^2022-03-08_A6N-13N-62-S211^2017-03-08,A6N-13N-62-S211^2017-03-08,Facturacion Arriendo sin IVA,2022-03-08,478000,False
193,1,2022-10-12 17:44:44.546082+00:00,1,Facturacion Arriendo sin IVA^2022-04-08_A6N-13N-62-S211^2017-03-08,A6N-13N-62-S211^2017-03-08,Facturacion Arriendo sin IVA,2022-04-08,478000,False
194,1,2022-10-12 17:44:44.546101+00:00,1,Facturacion Arriendo sin IVA^2022-05-08_A6N-13N-62-S211^2017-03-08,A6N-13N-62-S211^2017-03-08,Facturacion Arriendo sin IVA,2022-05-08,478000,False
195,1,2022-10-12 17:44:44.546119+00:00,1,Facturacion Arriendo sin IVA^2022-06-08_A6N-13N-62-S211^2017-03-08,A6N-13N-62-S211^2017-03-08,Facturacion Arriendo sin IVA,2022-06-08,478000,False
196,1,2022-10-12 17:44:44.546138+00:00,1,Facturacion Arriendo sin IVA^2022-07-08_A6N-13N-62-S211^2017-03-08,A6N-13N-62-S211^2017-03-08,Facturacion Arriendo sin IVA,2022-07-08,478000,False
197,1,2022-10-12 17:44:44.546156+00:00,1,Facturacion Arriendo sin IVA^2022-08-08_A6N-13N-62-S211^2017-03-08,A6N-13N-62-S211^2017-03-08,Facturacion Arriendo sin IVA,2022-08-08,478000,False
198,1,2022-10-12 17:44:44.546173+00:00,1,Facturacion Arriendo sin IVA^2022-09-08_A6N-13N-62-S211^2017-03-08,A6N-13N-62-S211^2017-03-08,Facturacion Arriendo sin IVA,2022-09-08,478000,False
199,1,2022-10-12 17:44:44.546191+00:00,1,Facturacion Arriendo sin IVA^2022-10-08_A6N-13N-62-S211^2017-03-08,A6N-13N-62-S211^2017-03-08,Facturacion Arriendo sin IVA,2022-10-08,478000,False
200,1,2022-10-12 17:44:44.546209+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S212^2011-09-01,A6N-13N-62-S212^2011-09-01,Facturacion Arriendo sin IVA,2022-01-01,467000,False
201,1,2022-10-12 17:44:44.546247+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S212^2011-09-01,A6N-13N-62-S212^2011-09-01,Facturacion Arriendo sin IVA,2022-02-01,467000,False
202,1,2022-10-12 17:44:44.546271+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S212^2011-09-01,A6N-13N-62-S212^2011-09-01,Facturacion Arriendo sin IVA,2022-03-01,467000,False
203,1,2022-10-12 17:44:44.546290+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S212^2011-09-01,A6N-13N-62-S212^2011-09-01,Facturacion Arriendo sin IVA,2022-04-01,467000,False
204,1,2022-10-12 17:44:44.546309+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S212^2011-09-01,A6N-13N-62-S212^2011-09-01,Facturacion Arriendo sin IVA,2022-05-01,467000,False
205,1,2022-10-12 17:44:44.546327+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S212^2011-09-01,A6N-13N-62-S212^2011-09-01,Facturacion Arriendo sin IVA,2022-06-01,467000,False
206,1,2022-10-12 17:44:44.546346+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S212^2011-09-01,A6N-13N-62-S212^2011-09-01,Facturacion Arriendo sin IVA,2022-07-01,467000,False
207,1,2022-10-12 17:44:44.546364+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S212^2011-09-01,A6N-13N-62-S212^2011-09-01,Facturacion Arriendo sin IVA,2022-08-01,467000,False
208,1,2022-10-12 17:44:44.546382+00:00,1,Facturacion Arriendo sin IVA^2022-09-01_A6N-13N-62-S212^2011-09-01,A6N-13N-62-S212^2011-09-01,Facturacion Arriendo sin IVA,2022-09-01,650000,False
209,1,2022-10-12 17:44:44.546399+00:00,1,Facturacion Arriendo sin IVA^2022-10-01_A6N-13N-62-S212^2011-09-01,A6N-13N-62-S212^2011-09-01,Facturacion Arriendo sin IVA,2022-10-01,650000,False
210,1,2022-10-12 17:44:44.546417+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S214^2018-10-01,A6N-13N-62-S214^2018-10-01,Facturacion Arriendo sin IVA,2022-01-01,467000,False
211,1,2022-10-12 17:44:44.546435+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S214^2018-10-01,A6N-13N-62-S214^2018-10-01,Facturacion Arriendo sin IVA,2022-02-01,467000,False
212,1,2022-10-12 17:44:44.546453+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S214^2018-10-01,A6N-13N-62-S214^2018-10-01,Facturacion Arriendo sin IVA,2022-03-01,467000,False
213,1,2022-10-12 17:44:44.546471+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S214^2018-10-01,A6N-13N-62-S214^2018-10-01,Facturacion Arriendo sin IVA,2022-04-01,467000,False
214,1,2022-10-12 17:44:44.546489+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S214^2018-10-01,A6N-13N-62-S214^2018-10-01,Facturacion Arriendo sin IVA,2022-05-01,467000,False
215,1,2022-10-12 17:44:44.546507+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S214^2018-10-01,A6N-13N-62-S214^2018-10-01,Facturacion Arriendo sin IVA,2022-06-01,467000,False
216,1,2022-10-12 17:44:44.546525+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S214^2018-10-01,A6N-13N-62-S214^2018-10-01,Facturacion Arriendo sin IVA,2022-07-01,467000,False
217,1,2022-10-12 17:44:44.546542+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S214^2018-10-01,A6N-13N-62-S214^2018-10-01,Facturacion Arriendo sin IVA,2022-08-01,467000,False
218,1,2022-10-12 17:44:44.546560+00:00,1,Facturacion Arriendo sin IVA^2022-09-01_A6N-13N-62-S214^2018-10-01,A6N-13N-62-S214^2018-10-01,Facturacion Arriendo sin IVA,2022-09-01,467000,False
219,1,2022-10-12 17:44:44.546578+00:00,1,Facturacion Arriendo sin IVA^2022-10-01_A6N-13N-62-S214^2018-10-01,A6N-13N-62-S214^2018-10-01,Facturacion Arriendo sin IVA,2022-10-01,493000,False
220,1,2022-10-12 17:44:44.546596+00:00,1,Facturacion Arriendo sin IVA^2021-11-01_A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217^2018-12-01,Facturacion Arriendo sin IVA,2021-11-01,472000,False
221,1,2022-10-12 17:44:44.546614+00:00,1,Facturacion Arriendo sin IVA^2021-12-01_A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217^2018-12-01,Facturacion Arriendo sin IVA,2021-12-01,496000,False
222,1,2022-10-12 17:44:44.548546+00:00,1,Facturacion Arriendo sin IVA^2022-01-01_A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217^2018-12-01,Facturacion Arriendo sin IVA,2022-01-01,496000,False
223,1,2022-10-12 17:44:44.548581+00:00,1,Facturacion Arriendo sin IVA^2022-02-01_A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217^2018-12-01,Facturacion Arriendo sin IVA,2022-02-01,496000,False
224,1,2022-10-12 17:44:44.548604+00:00,1,Facturacion Arriendo sin IVA^2022-03-01_A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217^2018-12-01,Facturacion Arriendo sin IVA,2022-03-01,496000,False
225,1,2022-10-12 17:44:44.548625+00:00,1,Facturacion Arriendo sin IVA^2022-04-01_A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217^2018-12-01,Facturacion Arriendo sin IVA,2022-04-01,496000,False
226,1,2022-10-12 17:44:44.548644+00:00,1,Facturacion Arriendo sin IVA^2022-05-01_A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217^2018-12-01,Facturacion Arriendo sin IVA,2022-05-01,496000,False
227,1,2022-10-12 17:44:44.548663+00:00,1,Facturacion Arriendo sin IVA^2022-06-01_A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217^2018-12-01,Facturacion Arriendo sin IVA,2022-06-01,496000,False
228,1,2022-10-12 17:44:44.548682+00:00,1,Facturacion Arriendo sin IVA^2022-07-01_A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217^2018-12-01,Facturacion Arriendo sin IVA,2022-07-01,496000,False
229,1,2022-10-12 17:44:44.548701+00:00,1,Facturacion Arriendo sin IVA^2022-08-01_A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217^2018-12-01,Facturacion Arriendo sin IVA,2022-08-01,496000,False
230,1,2022-10-12 17:44:44.548719+00:00,1,Facturacion Arriendo sin IVA^2022-09-01_A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217^2018-12-01,Facturacion Arriendo sin IVA,2022-09-01,496000,False
231,1,2022-10-12 17:44:44.548738+00:00,1,Facturacion Arriendo sin IVA^2022-10-01_A6N-13N-62-S217^2018-12-01,A6N-13N-62-S217^2018-12-01,Facturacion Arriendo sin IVA,2022-10-01,496000,False
232,1,2022-10-12 17:44:44.548757+00:00,1,Facturacion Arriendo sin IVA^2022-01-09_A6N-13N-62-S219^2004-02-09,A6N-13N-62-S219^2004-02-09,Facturacion Arriendo sin IVA,2022-01-09,468000,False
233,1,2022-10-12 17:44:44.548775+00:00,1,Facturacion Arriendo sin IVA^2022-02-09_A6N-13N-62-S219^2004-02-09,A6N-13N-62-S219^2004-02-09,Facturacion Arriendo sin IVA,2022-02-09,480000,False
234,1,2022-10-12 17:44:44.548793+00:00,1,Facturacion Arriendo sin IVA^2022-03-09_A6N-13N-62-S219^2004-02-09,A6N-13N-62-S219^2004-02-09,Facturacion Arriendo sin IVA,2022-03-09,480000,False
235,1,2022-10-12 17:44:44.548811+00:00,1,Facturacion Arriendo sin IVA^2022-04-09_A6N-13N-62-S219^2004-02-09,A6N-13N-62-S219^2004-02-09,Facturacion Arriendo sin IVA,2022-04-09,480000,False
236,1,2022-10-12 17:44:44.548829+00:00,1,Facturacion Arriendo sin IVA^2022-05-09_A6N-13N-62-S219^2004-02-09,A6N-13N-62-S219^2004-02-09,Facturacion Arriendo sin IVA,2022-05-09,480000,False
237,1,2022-10-12 17:44:44.548847+00:00,1,Facturacion Arriendo sin IVA^2022-06-09_A6N-13N-62-S219^2004-02-09,A6N-13N-62-S219^2004-02-09,Facturacion Arriendo sin IVA,2022-06-09,480000,False
238,1,2022-10-12 17:44:44.548865+00:00,1,Facturacion Arriendo sin IVA^2022-07-09_A6N-13N-62-S219^2004-02-09,A6N-13N-62-S219^2004-02-09,Facturacion Arriendo sin IVA,2022-07-09,480000,False
239,1,2022-10-12 17:44:44.548883+00:00,1,Facturacion Arriendo sin IVA^2022-08-09_A6N-13N-62-S219^2004-02-09,A6N-13N-62-S219^2004-02-09,Facturacion Arriendo sin IVA,2022-08-09,480000,False
240,1,2022-10-12 17:44:44.548901+00:00,1,Facturacion Arriendo sin IVA^2022-09-09_A6N-13N-62-S219^2004-02-09,A6N-13N-62-S219^2004-02-09,Facturacion Arriendo sin IVA,2022-09-09,480000,False
